Unnamed: 0,Angle,AutoHitType,AutoPitchType,AwayTeam,AwayTeamForeignID,Balls,BasePositionX,BasePositionY,BasePositionZ,Batter,BatterId,BatterSide,BatterTeam,Bearing,CatchPositionX,CatchPositionY,CatchPositionZ,Catcher,CatcherId,CatcherTeam,CatcherThrowCatchConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,CatcherThrows,ContactPositionX,ContactPositionY,ContactPositionZ,Date,Direction,Distance,EffectiveVelo,ExchangeTime,ExitSpeed,Extension,GameForeignID,GameID,GameUID,HangTime,HitLandingConfidence,HitLaunchConfidence,HitSpinAxis,HitSpinRate,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,HomeTeam,HomeTeamForeignID,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,KorBB,LastTrackedDistance,League,Level,LocalDateTime,MaxHeight,MeasuredDuration,Notes,Outs,OutsOnPlay,PAofInning,PitchCall,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchLocationConfidence,PitchMovementConfidence,PitchNo,PitchReleaseConfidence,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,PitchUID,Pitcher,PitcherId,PitcherSet,PitcherTeam,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PlayID,PlayResult,PopTime,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpeedDrop,SpinAxis,SpinRate,Stadium,Strikes,System,TaggedHitType,TaggedPitchType,ThrowPositionX,ThrowPositionY,ThrowPositionZ,ThrowSpeed,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,Tilt,Time,TimeToBase,Top/Bottom,UTCDate,UTCDateTime,UTCTime,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0
,,,Sinker,NEB,4865.0,0.0,,,,"Newhan, Nico",814552.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,92.02848,,,6.02219,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.370428,14.31918,-3.938243,13.06772,4.0,Undefined,,Team,TeamExclusive,2025-09-08T16:32:28.0374784-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,100.0,High,54.47898,-135.34094,14.14028,6.08301,-0.19132,-9.62538,-1.83682,9.13616,-7.68948,52834560-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275.0,Undefined,NEB,Right,1.0,4.38978,-0.61699,f6983cdc-2641-4522-aad4-3522ca6a2543,Undefined,,,,,6.08378,1.84331,92.66586,0.0,7.97107,229.887721,2228.787312,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,16:32:28.03,,Top,2025-09-08,2025-09-08T21:32:28.0374784Z,21:32:28.03,-3.734051,-19.3156,-0.090871,84.69479,0.409574,-15.37895,28.28056,-19.25077,-8.38162,7.04327,8.62543,-134.40177,-0.83062,-1.5419,50.0,6.06604
,-29.952884,GroundBall,Sinker,NEB,4865.0,1.0,,,,"Newhan, Nico",814552.0,Right,NEB,-78.373117,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,2.55072,3.5989,-0.6623,2025-09-08,-100.624243,6.94303,90.11435,,108.41452,6.03402,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,0.045236,Low,Low,,,2.55111,-25.45418,,,,,,,,3.60012,-79.55904,,,,,,,,-0.66021,-135.69562,,,,,,,,NEB,4865.0,0.560699,19.4319,-2.932516,14.93387,4.0,Undefined,3.12989,Team,TeamExclusive,2025-09-08T16:32:44.0615936-05:00,3.5989,,,0.0,0.0,1.0,FoulBallNotFieldable,,,,High,High,101.0,High,54.46927,-132.68137,14.01508,6.01055,-3.16254,-8.7035,-1.94264,6.58952,-9.5588,5bff3fe0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275.0,Undefined,NEB,Right,2.0,3.16369,0.8506,14717db6-55e8-48d4-bccb-ee1b0ce9766f,Undefined,,,,,6.0117,1.9493,90.74299,0.0,7.82049,234.505453,2227.48554,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,16:32:44.06,,Top,2025-09-08,2025-09-08T21:32:44.0615936Z,21:32:44.06,-4.943192,-18.83977,-1.378023,82.9225,0.418273,-19.1176,28.03016,-17.40699,-10.88119,8.405,5.94325,-131.73381,-3.75098,-1.7308,50.0,5.89369
,52.530525,Popup,Changeup,NEB,4865.0,1.0,,,,"Newhan, Nico",814552.0,Right,NEB,160.349958,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,1.45013,2.91098,-0.18728,2025-09-08,149.966617,160.75581,82.01962,,61.98804,6.42621,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,3.600776,Medium,High,329.530746,5057.646829,1.44745,-47.80223,-2.6177,3.22206,-1.59053,0.51795,-0.06978,-0.00219,0.00092,2.91306,72.08175,-27.36924,2.4195,0.94377,-0.99881,0.37361,-0.06553,0.00444,-0.18589,27.62862,-7.2434,1.21356,0.74697,-0.76397,0.29256,-0.05243,0.00364,NEB,4865.0,0.10649,18.55501,-3.2543,7.15933,4.0,Undefined,71.17244,Team,TeamExclusive,2025-09-08T16:33:02.6856448-05:00,58.59447,,,0.0,0.0,1.0,FoulBallNotFieldable,,,,High,High,102.0,High,54.0764,-120.10749,12.0405,5.82224,-0.45613,-13.08795,-1.63918,6.63552,-7.64704,6727d8f0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275.0,Undefined,NEB,Right,3.0,2.85115,0.19785,0c75ac11-0f59-4f2c-9a09-37e4e384819e,Undefined,,-102.74428,52.90323,39.28879,5.81972,1.64618,82.1576,0.0,7.20615,252.593135,2028.339705,UNebraska,1.0,v3,Undefined,ChangeUp,,,,,,,,,,,,,,2:30,16:33:02.68,,Top,2025-09-08,2025-09-08T21:33:02.6856448Z,21:33:02.68,-6.48424,-33.60966,-0.182219,74.95144,0.459554,-15.29408,24.08099,-26.17591,-10.67091,4.185,6.11467,-119.28739,-1.34757,-1.42207,50.0,5.79153
,,,Changeup,NEB,4865.0,1.0,,,,"Newhan, Nico",814552.0,Right,NEB,,-1.0121,2.16146,1.39719,"Fikes, Trey ",10277361.0,NEB,High,Low,Medium,Right,,,,2025-09-08,,,80.84707,1.941402,,6.55219,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.524623,19.83722,-5.11307,11.7756,4.0,Undefined,,Team,TeamExclusive,2025-09-08T16:33:21.8530000-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,103.0,High,53.94938,-117.97602,11.38023,5.81762,-1.94584,-11.32361,-1.70323,10.33324,-8.20011,72980250-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275.0,Undefined,NEB,Right,4.0,2.4497,-1.33606,6ca0f9f6-f648-4001-9859-ee7018faf7b3,Undefined,,,,,5.81647,1.71203,80.91525,0.0,7.08767,242.379094,2073.648482,UNebraska,2.0,v3,Undefined,ChangeUp,-4.21182,4.61948,1.51137,42.66482,-4.17187,59.50456,-2.96388,4.67885,17.45584,-15.16709,1.53131,0.10301,-0.96496,2:00,16:33:21.85,,Top,2025-09-08,2025-09-08T21:33:21.8530000Z,21:33:21.85,-6.618086,-30.18458,-0.924673,73.82759,0.466219,-16.40022,22.76046,-22.64721,-11.82339,6.86819,9.78243,-117.21162,-2.70644,-1.36544,50.0,5.7395
,,,Sinker,NEB,4865.0,2.0,,,,"Newhan, Nico",814552.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,91.62149,,,5.84869,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.356034,17.30261,-2.743803,12.07977,4.0,Undefined,,Team,TeamExclusive,2025-09-08T16:33:37.9203584-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,104.0,High,54.6529,-135.21046,14.12405,5.97402,-1.19502,-10.03386,-1.9661,6.26285,-8.72185,7c270fa0-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275.0,Undefined,NEB,Right,5.0,3.78414,0.86378,095ae396-0a77-417f-892b-10807ca1d411,Undefined,,,,,5.97437,1.97362,92.45781,0.0,7.84192,237.39014,2402.789166,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,2:00,16:33:37.92,,Top,2025-09-08,2025-09-08T21:33:37.9203584Z,21:33:37.92,-4.370029,-20.5919,-0.509737,84.61589,0.411393,-17.4437,28.24811,-20.06771,-9.53189,6.61536,5.6604,-134.23486,-1.88809,-1.7602,50.0,5.92078
,,,Sinker,NEB,4865.0,3.0,,,,"Newhan, Nico",814552.0,Right,NEB,,,,,"Fikes, Trey ",10277361.0,NEB,,,,Right,,,,2025-09-08,,,92.19487,,,6.184,,20250908-UNebraska-Private-1,8d86614b-ade0-40e3-9280-af3432578578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.338323,17.27918,-4.44519,15.20186,4.0,Strikeout,,Team,TeamExclusive,2025-09-08T16:33:57.5471616-05:00,,,,0.0,0.0,1.0,StrikeCalled,,,,High,High,105.0,High,54.31848,-135.04887,13.84451,5.91511,-6.09981,-7.97465,-2.11037,10.29325,-9.24649,87d81290-8cfb-11f0-a6e0-75560cc6e930,"Ziola, Jace ",1000355275.0,Undefined,NEB,Right,6.0,2.08758,-0.55568,cda83d7e-60dd-4451-a5d5-af25242974e1,Undefined,,,,,5.91683,2.11747,92.59703,0.0,7.66588,230.59586,2362.111636,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,1:45,16:33:57.54,,Top,2025-09-08,2025-09-08T21:33:57.5471616Z,21:33:57.54,-5.832395,-17.06465,-2.597171,84.93115,0.408834,-18.49298,27.68901,-15.94929,-10.0969,8.85847,9.69994,-134.16053,-6.61151,-1.78966,50.0,5.7112
,,,Four-Seam,NEB,4865.0,0.0,,,,"Newhan, Nico",814552.0,Right,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,,,87.03583,,,5.32307,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.995411,6.80284,-0.213056,16.31182,5.0,Undefined,,Team,TeamExclusive,2025-09-10T17:05:07.8765056-05:00,,,,1.0,0.0,2.0,StrikeCalled,,,,High,High,154.0,High,55.1767,-129.69102,12.83311,6.64159,-3.6149,-8.56403,-0.28519,0.40159,-2.90205,3775ecd0-8e92-11f0-8a84-4b14beab5dc0,"Grace, Cooper",10118659.0,Undefined,NEB,Right,1.0,3.46961,0.655,30b7a365-30c0-4b27-bb06-1df4f610522d,Undefined,,,,,6.64328,0.28805,88.64695,0.0,7.3245,204.120362,2192.01993,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:45,17:05:07.87,,Top,2025-09-10,2025-09-10T22:05:07.8765056Z,22:05:07.87,-5.32064,-19.89328,-1.614874,81.32245,0.433068,-5.80409,25.66623,-17.12805,-3.44831,8.9391,0.16899,-128.66246,-4.3013,-0.27376,50.0,6.48297
,,,Four-Seam,NEB,4865.0,0.0,,,,"Newhan, Nico",814552.0,Right,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,,,90.05799,,,5.31798,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.33642,5.76335,-2.358493,18.74336,5.0,Undefined,,Team,TeamExclusive,2025-09-10T17:05:22.0107776-05:00,,,,1.0,0.0,2.0,StrikeSwinging,,,,High,High,155.0,High,55.18217,-134.30861,13.99092,6.27115,-4.16725,-6.90367,-0.91088,5.46195,-3.16932,3fdbbc60-8e92-11f0-8a84-4b14beab5dc0,"Grace, Cooper",10118659.0,Undefined,NEB,Right,2.0,3.31658,-0.82096,71d00d45-2ff2-4f7b-837b-aacf0fb0d05d,Undefined,,,,,6.27414,0.91357,91.88607,0.0,7.8657,198.061745,2338.299278,UNebraska,1.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:30,17:05:22.01,,Top,2025-09-10,2025-09-10T22:05:22.0107776Z,22:05:22.01,-4.657709,-15.07257,-1.810792,84.02037,0.418535,-6.33864,27.98183,-13.80733,-3.51847,10.19504,5.21638,-133.22458,-4.70215,-0.70404,50.0,6.09935
,,,Four-Seam,NEB,4865.0,0.0,,,,"Newhan, Nico",814552.0,Right,NEB,,,,,"Worthley, Jeter",10081852.0,NEB,,,,Right,,,,2025-09-10,,,90.80594,,,5.61997,,20250910-UNebraska-Private-2,fb11f84a-36ff-46bf-8ee1-1c63cfd4822c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,-1.008726,6.80465,-2.22262,16.58202,5.0,Strikeout,,Team,TeamExclusive,2025-09-10T17:05:39.2539136-05:00,,,,1.0,0.0,2.0,StrikeCalled,,,,High,High,156.0,High,54.8816,-134.10627,12.78772,6.30525,-3.17047,-7.87806,-0.62485,5.12858,-3.62273,4a2455b0-8e92-11f0-8a84-4b14beab5dc0,"Grace, Cooper",10118659.0,Undefined,NEB,Right,3.0,3.63126,-0.88063,28bbc4a3-3e64-4ba0-a81f-80bbca06c17c,Undefined,,,,,6.30723,0.62767,91.69049,0.0,7.11205,203.5294,2208.821038,UNebraska,2.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:45,17:05:39.25,,Top,2025-09-10,2025-09-10T22:05:39.2539136Z,22:05:39.25,-4.507406,-16.6791,-1.376689,84.57845,0.415088,-7.24546,25.57544,-15.75613,-3.98957,9.0402,4.86391,-133.17204,-3.74601,-0.44234,50.0,6.17893
"Freeman, Preston",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Four-Seam,NEB,4865.0,0.0,,,,"Freeman, Preston",1000220671.0,Left,NEB,,,,,"Peterson, Elliott",830325.0,NEB,,,,Right,,,,2025-09-03,,,88.71317,,,5.81298,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,1.496927,-10.30985,3.340202,20.38497,2.0,Undefined,,Team,TeamExclusive,2025-09-03T17:01:10.6733056-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,32.0,High,54.6878,-131.11682,13.52739,6.20606,-7.44403,-6.09237,1.82404,-7.53101,5.29615,80a8c980-8911-11f0-a84e-8d3a62d886e2,"Cleavinger, Grant",813539.0,Undefined,NEB,Left,5.0,1.94171,0.42188,7bc51cc3-0e31-4c06-b1e5-37e11042aa65,Undefined,,,,,6.2096,-1.82856,89.87288,0.0,7.69578,151.826508,2460.365517,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:00,17:01:10.67,,Bottom,2025-09-03,2025-09-03T22:01:10.6733056Z,22:01:10.67,-6.047628,-14.46394,-3.284211,82.1771,0.42488,10.59229,27.05478,-12.18474,6.16949,11.6428,-7.1509,-130.14594,-7.88129,1.5606,50.0,5.93108
,,,Four-Seam,NEB,4865.0,1.0,,,,"Freeman, Preston",1000220671.0,Left,NEB,,,,,"Peterson, Elliott",830325.0,NEB,,,,Right,,,,2025-09-03,,,89.38486,,,5.63355,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,2.372365,-10.62772,4.263007,18.34253,2.0,Undefined,,Team,TeamExclusive,2025-09-03T17:01:26.9458432-05:00,,,,0.0,0.0,1.0,BallCalled,,,,High,High,33.0,High,54.86785,-132.33944,13.26424,6.15782,-7.83097,-6.84275,1.79215,-9.7433,5.71501,8a54fbc0-8911-11f0-a84e-8d3a62d886e2,"Cleavinger, Grant",813539.0,Undefined,NEB,Left,6.0,1.63749,1.30253,2edd030f-0769-413d-9371-7c86fcffdcb3,Undefined,,,,,6.16052,-1.79673,90.80617,0.0,7.4852,148.375464,2423.171356,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,11:00,17:01:26.94,,Bottom,2025-09-03,2025-09-03T22:01:26.9458432Z,22:01:26.94,-6.418558,-15.98465,-3.406504,83.32097,0.421687,11.43002,26.52848,-13.6855,6.50914,10.52882,-9.32131,-131.36002,-8.33624,1.44022,50.0,5.85938
,55.691109,,Sinker,NEB,4865.0,2.0,,,,"Freeman, Preston",1000220671.0,Left,NEB,,,,,"Peterson, Elliott",830325.0,NEB,,,,Right,0.51181,3.55527,1.12874,2025-09-03,-119.866903,,90.10166,,72.25549,5.66498,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,,Undefined,High,35.108452,5140.577231,0.51182,-29.74715,-5.28432,2.40856,0.33565,-2.5697,3.46686,-2.11388,0.47665,3.55527,87.53595,-28.44501,3.50392,-0.49581,-0.34323,0.50956,-0.26559,0.04206,1.12874,-51.79912,10.41706,-2.32663,-0.00789,1.15425,-1.52914,0.89638,-0.18937,NEB,4865.0,-0.497531,-13.84485,1.975852,15.09182,2.0,Undefined,44.48855,Team,TeamExclusive,2025-09-03T17:01:43.5044864-05:00,58.18763,,,0.0,0.0,1.0,FoulBallNotFieldable,,,,High,High,34.0,High,54.83641,-133.55057,14.01879,6.13811,-2.35014,-8.73102,1.79969,-4.44528,6.7359,94329e40-8911-11f0-a84e-8d3a62d886e2,"Cleavinger, Grant",813539.0,Undefined,NEB,Left,7.0,3.62627,-1.11575,d7cfefb5-a49f-4fa5-b9f6-3dbb371b26be,Undefined,,,,,6.13948,-1.80521,91.29238,0.0,7.83716,135.375861,2504.667849,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,10:30,17:01:43.50,,Bottom,2025-09-03,2025-09-03T22:01:43.5044864Z,22:01:43.50,-4.538728,-18.69135,-1.024061,83.45522,0.418332,13.47181,28.03758,-17.46203,7.56626,8.2628,-3.95554,-132.53132,-2.98494,1.64699,50.0,6.04114
,32.205672,FlyBall,Sinker,NEB,4865.0,2.0,,,,"Freeman, Preston",1000220671.0,Left,NEB,-20.438943,,,,"Peterson, Elliott",830325.0,NEB,,,,Right,0.94362,2.54349,0.0451,2025-09-03,-13.218845,275.02294,89.57793,,83.35574,5.66377,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,4.696104,Medium,High,156.237721,4216.929935,0.94721,100.62578,-20.26673,4.10933,-0.50461,-0.02103,0.01492,-0.00118,-1e-05,2.54184,65.18814,-17.22416,1.00066,-0.12092,-0.01473,0.01779,-0.00378,0.00025,0.04496,-23.65153,-0.60304,1.00935,-0.38014,0.10494,-0.02095,0.00237,-0.00011,NEB,4865.0,0.131708,-20.29025,3.750063,16.15867,2.0,Undefined,268.04317,Team,TeamExclusive,2025-09-03T17:02:06.2841856-05:00,70.8627,,,0.0,0.0,1.0,InPlay,,,,High,High,35.0,High,54.83866,-133.04711,14.50577,6.02354,-5.08372,-8.01792,1.86289,-8.48756,10.02936,a1c50b60-8911-11f0-a84e-8d3a62d886e2,"Cleavinger, Grant",813539.0,Undefined,NEB,Left,8.0,2.46315,-0.05952,5a1ea5e4-d8fe-47e6-8a74-aad4349b63e9,Out,,105.68787,60.26753,-30.49662,6.02526,-1.87063,91.12526,0.0,8.19467,126.49272,2414.285496,UNebraska,1.0,v3,Popup,Fastball,,,,,,,,,,,,,,10:15,17:02:06.28,,Bottom,2025-09-03,2025-09-03T22:02:06.2841856Z,22:02:06.28,-5.605417,-18.02068,-2.203692,82.93059,0.420778,20.05871,29.01154,-16.03583,11.41091,9.18063,-7.75515,-131.9878,-5.66924,1.56635,50.0,5.82723
,,,Four-Seam,NEB,4865.0,0.0,,,,"Freeman, Preston",1000220671.0,Left,NEB,,,,,"Peterson, Elliott",830325.0,NEB,,,,Right,,,,2025-09-03,,,87.97872,,,6.66414,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.651713,6.37492,-0.509495,17.19497,3.0,Undefined,,Team,TeamExclusive,2025-09-03T17:29:47.2766976-05:00,,,,0.0,0.0,7.0,BallCalled,,,,High,High,83.0,High,53.83451,-128.25416,13.79399,6.10702,-2.8901,-8.09175,-1.53457,1.05798,-2.84298,7fd06e10-8915-11f0-a84e-8d3a62d886e2,"Sebastian, Blake",10129965.0,Undefined,NEB,Right,1.0,3.38311,1.60253,5e71cfb3-5ad7-4e5b-b236-066f5f5d7327,Undefined,,,,,6.10934,1.53751,87.68284,0.0,7.87759,201.699108,2252.258325,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,12:45,17:29:47.27,,Bottom,2025-09-03,2025-09-03T22:29:47.2766976Z,22:29:47.27,-4.833598,-18.23824,-1.318088,79.80525,0.428427,-5.68596,27.58798,-16.1835,-3.47811,9.78146,0.88743,-127.42667,-3.37552,-1.5054,50.0,6.01305
,31.280813,FlyBall,Four-Seam,NEB,4865.0,1.0,,,,"Freeman, Preston",1000220671.0,Left,NEB,23.301075,,,,"Peterson, Elliott",830325.0,NEB,,,,Right,1.51346,3.20406,0.35392,2025-09-03,17.983548,316.89288,88.32751,,83.52738,6.76344,,20250903-UNebraska-Private-2,ae614e11-b1b9-4508-b311-468f30c2a3a8,4.53058,Medium,High,194.155094,3145.150778,1.51522,99.54319,-18.33156,4.44954,-0.74234,0.06789,-0.00168,0.00013,-4e-05,3.20362,63.61453,-15.84909,0.08233,0.30568,-0.16358,0.0492,-0.00753,0.00045,0.35416,32.31913,-2.93795,0.89588,-0.18923,0.02563,-0.00161,-1e-05,0.0,NEB,4865.0,-1.361685,5.96548,-2.449025,14.57249,3.0,Undefined,310.22891,Team,TeamExclusive,2025-09-03T17:29:59.4586112-05:00,70.01619,,,0.0,0.0,7.0,InPlay,,,,High,High,84.0,High,53.73746,-128.61781,14.13497,6.03622,-2.89804,-9.14725,-1.39668,5.43394,-3.20148,870bee70-8915-11f0-a84e-8d3a62d886e2,"Sebastian, Blake",10129965.0,Undefined,NEB,Right,2.0,3.13283,-0.34183,90dc37db-2df3-4a11-8ddb-386207e4e283,Out,,103.52638,58.20444,37.1789,6.03718,1.39915,87.97817,0.0,7.97536,204.009244,2234.633532,UNebraska,0.0,v3,FlyBall,Fastball,,,,,,,,,,,,,,12:45,17:29:59.45,,Bottom,2025-09-03,2025-09-03T22:29:59.4586112Z,22:29:59.45,-5.247517,-20.58143,-1.30069,80.00281,0.426735,-6.40296,28.26995,-18.29449,-3.9026,8.45953,5.24728,-127.79369,-3.43136,-1.24099,50.0,5.94397
,,,Changeup,NEB,4865.0,0.0,,,,"Freeman, Preston",1000220671.0,Left,NEB,,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,,,,2025-09-04,,,83.07423,,,6.0001,,20250904-UNebraska-Private-3,64a9a57b-5622-4e38-8489-f1580babfa19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,4865.0,0.919163,-11.93764,3.064348,9.97753,2.0,Undefined,,Team,TeamExclusive,2025-09-04T17:13:57.1989504-05:00,,,,1.0,0.0,3.0,StrikeCalled,,,,High,High,57.0,High,54.50162,-122.25685,11.60939,5.82324,-3.34597,-11.65102,1.50361,-6.4205,5.2133,73f56d80-89dc-11f0-81c6-51351d1fede5,"Stewart, Braxton",822523.0,Undefined,NEB,Left,1.0,1.90742,0.33908,f1d313c8-efbd-444a-bb57-53e3ddf638d1,Undefined,,,,,5.82189,-1.50837,83.65457,0.0,6.76945,126.208076,1981.51868,UNebraska,0.0,v3,Undefined,Fastball,,,,,,,,,,,,,,10:15,17:13:57.19,,Bottom,2025-09-04,2025-09-04T22:13:57.1989504Z,22:13:57.19,-7.073777,-29.76297,-1.545178,76.88512,0.45372,10.4266,23.21878,-23.30205,6.96961,5.93044,-6.03523,-121.3989,-4.207,1.27349,50.0,5.68369
,-8.663509,GroundBall,Four-Seam,NEB,4865.0,0.0,,,,"Freeman, Preston",1000220671.0,Left,NEB,31.408433,,,,"Miller, Miken",1000072776.0,NEB,,,,Right,1.3951,1.86618,0.75198,2025-09-04,31.807183,13.83,89.50277,,94.31782,5.82055,,20250904-UNebraska-Private-3,64a9a57b-5622-4e38-8489-f1580babfa19,0.089449,High,Low,180.0,,1.39302,116.36197,,,,,,,,1.86656,-20.86313,,,,,,,,0.75069,72.16767,,,,,,,,NEB,4865.0,-0.93056,-11.3039,1.09692,13.44548,2.0,Undefined,13.41578,Team,TeamExclusive,2025-09-04T17:14:13.6544256-05:00,1.86618,,,1.0,0.0,3.0,InPlay,,,,High,High,58.0,High,54.68051,-132.6736,14.75581,6.34088,-6.20611,-9.10695,0.698,-2.41078,5.33078,7db88320-89dc-11f0-81c6-51351d1fede5,"Stewart, Braxton",822523.0,Undefined,NEB,Left,2.0,2.11145,-0.62422,f2bfc157-c80f-479b-a581-b41f8e64f781,Single,,,,,6.34169,-0.70224,90.75343,0.0,8.04803,137.405132,2116.628166,UNebraska,1.0,v3,GroundBall,Fastball,,,,,,,,,,,,,,10:30,17:14:13.65,,Bottom,2025-09-04,2025-09-04T22:14:13.6544256Z,22:14:13.65,-6.579022,-20.79131,-2.683826,82.70541,0.421132,10.66156,29.51162,-18.2139,6.11374,8.00528,-2.03317,-131.62836,-6.8512,0.6193,50.0,6.10965
